id,source,annotator,text,tokens,ac,ap,conf,ipv,link,keyword,date
3820,simulation_non_ipv,shr,यो लालिगुरास सस्था सुरेन्द्र केही पनि श्याम प्रदेशी जस्तै चोर डाका रछ साले यस लाई छोडनु हुन्न दलाल चोर लाई ।,"['यो', 'लालिगुरास', 'सस्था', 'सुरेन्द्र', 'केही', 'पनि', 'श्याम', 'प्रदेशी', 'जस्तै', 'चोर', 'डाका', 'रछ', 'साले', 'यस', 'लाई', 'छोडनु', 'हुन्न', 'दलाल', 'चोर', 'लाई', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'O']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '_']",1,0,,,
3831,simulation_non_ipv,shr,थुक्क यस्तो पनि राज्य हुन्छ देश चलाउन सक्दैनौ भने जोगी बनेर हिड कुकुर हरु ।,"['थुक्क', 'यस्तो', 'पनि', 'राज्य', 'हुन्छ', 'देश', 'चलाउन', 'सक्दैनौ', 'भने', 'जोगी', 'बनेर', 'हिड', 'कुकुर', 'हरु', '।']","['B-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'I-general_threat', 'O']","['0', '_', '_', '_', '_', '_', '_', '_', '_', '0', '0', '0', '0', '0', '_']",1,0,,,
3843,simulation_non_ipv,shr,साला यो यता हाजिर उता हाजिर भन्ने देखेर त यस्तो रिस उठ्छ कि कुरै छोड राम्रो Coment गर न हो ।,"['साला', 'यो', 'यता', 'हाजिर', 'उता', 'हाजिर', 'भन्ने', 'देखेर', 'त', 'यस्तो', 'रिस', 'उठ्छ', 'कि', 'कुरै', 'छोड', 'राम्रो', 'Coment', 'गर', 'न', 'हो', '।']","['B-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['0', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']",1,0,,,
3854,simulation_non_ipv,shr,घुसखोर ददाल भ्रस्ट लाई मुर्दाबाद ।,"['घुसखोर', 'ददाल', 'भ्रस्ट', 'लाई', 'मुर्दाबाद', '।']","['B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O']","['1', '1', '1', '1', '1', '_']",8,0,,,
3865,simulation_non_ipv,shr,आनुहार हेर्दा नै दलाल भ्रष्टाचारी गुण्डा देखिन्छ ।,"['आनुहार', 'हेर्दा', 'नै', 'दलाल', 'भ्रष्टाचारी', 'गुण्डा', 'देखिन्छ', '।']","['B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O']","['1', '1', '1', '1', '1', '1', '1', '_']",6,0,,,
3876,simulation_non_ipv,shr,तेरै गुरु मात्र राम्राे हाे ढाेङ्गि ढाेङ्गि काहा बाट अायाे याे लिटल बुघ पाखन्डि साला ।,"['तेरै', 'गुरु', 'मात्र', 'राम्राे', 'हाे', 'ढाेङ्गि', 'ढाेङ्गि', 'काहा', 'बाट', 'अायाे', 'याे', 'लिटल', 'बुघ', 'पाखन्डि', 'साला', '।']","['O', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'B-profanity', 'I-profanity', 'O']","['_', '_', '_', '_', '_', '1', '1', '1', '1', '1', '1', '1', '1', '0', '0', '_']",9,0,,,
3887,simulation_non_ipv,shr,धर्म लाई सम्मान गर्छु तर यी चोर हरु लाई तह लगाउनु हाजिर हुनु त ।,"['धर्म', 'लाई', 'सम्मान', 'गर्छु', 'तर', 'यी', 'चोर', 'हरु', 'लाई', 'तह', 'लगाउनु', 'हाजिर', 'हुनु', 'त', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['_', '_', '_', '_', '_', '_', '0', '0', '_', '_', '_', '_', '_', '_', '_']",1,0,,,
3898,simulation_non_ipv,shr,राजा बाट जनता भए भने तिमि त जनता बाट नेता भ का हौ भोलि फेरि फर्किनु पर्ला याद राख चोर नेता र भ्रष्टाचार कर्मचारी ।,"['राजा', 'बाट', 'जनता', 'भए', 'भने', 'तिमि', 'त', 'जनता', 'बाट', 'नेता', 'भ', 'का', 'हौ', 'भोलि', 'फेरि', 'फर्किनु', 'पर्ला', 'याद', 'राख', 'चोर', 'नेता', 'र', 'भ्रष्टाचार', 'कर्मचारी', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '1', '1', '1', '1', '1', '_']",1,0,,,
3909,simulation_non_ipv,shr,यो चिक्ने गुरु खै कता छ MC गुरु को जाठा हरु यो कुन दुनियाँ हो माधरचोत हरु त्यो जाठो गुरु को थोपडा हेर्न पाउनु पर्यो mc ।,"['यो', 'चिक्ने', 'गुरु', 'खै', 'कता', 'छ', 'MC', 'गुरु', 'को', 'जाठा', 'हरु', 'यो', 'कुन', 'दुनियाँ', 'हो', 'माधरचोत', 'हरु', 'त्यो', 'जाठो', 'गुरु', 'को', 'थोपडा', 'हेर्न', 'पाउनु', 'पर्यो', 'mc', '।']","['O', 'B-profanity', 'I-profanity', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O']","['_', '1', '1', '_', '_', '_', '1', '1', '1', '1', '1', '_', '_', '_', '_', '1', '1', '_', '1', '1', '1', '1', '1', '1', '1', '1', '_']",8,0,,,
3920,simulation_non_ipv,shr,राम बा . बम्जन मुजि घन्टा गुरु ।,"['राम', 'बा', '.', 'बम्जन', 'मुजि', 'घन्टा', 'गुरु', '।']","['O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'O']","['_', '_', '_', '_', '1', '1', '1', '_']",1,0,,,
3942,simulation_non_ipv,shr,मुजि गुरु रे भिखारि हो ।,"['मुजि', 'गुरु', 'रे', 'भिखारि', 'हो', '।']","['B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O']","['1', '1', '1', '1', '1', '_']",1,0,,,
3954,simulation_non_ipv,shr,"त्यो बलात्कारी बाउ को छोरो कता गयो मुजि , रबि दाजु हिरासत मा हुदा खुब 10 लाख माग्यो भनेर आरोप लगाईरा को थियो रण्डि को छोरो ।","['त्यो', 'बलात्कारी', 'बाउ', 'को', 'छोरो', 'कता', 'गयो', 'मुजि', ',', 'रबि', 'दाजु', 'हिरासत', 'मा', 'हुदा', 'खुब', '10', 'लाख', 'माग्यो', 'भनेर', 'आरोप', 'लगाईरा', 'को', 'थियो', 'रण्डि', 'को', 'छोरो', '।']","['O', 'B-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'O']","['_', '1', '1', '1', '1', '1', '1', '1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '0', '0', '0', '_']",1,0,,,
3965,simulation_non_ipv,shr,334 जना भ्रष्टचारी का सन्तान हरू को हात मा किरा परिसकेछ dislike हान्न ।,"['334', 'जना', 'भ्रष्टचारी', 'का', 'सन्तान', 'हरू', 'को', 'हात', 'मा', 'किरा', 'परिसकेछ', 'dislike', 'हान्न', '।']","['O', 'O', 'B-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['_', '_', '0', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']",1,0,,,
3976,simulation_non_ipv,shr,थुईक्क एमाले को गोठालो यस्ता मुला जड्या दलाली पुण्य गौतम खाली बिदेसि को गुनगान र बढाइचढाइ मात्रै गर्छ ।,"['थुईक्क', 'एमाले', 'को', 'गोठालो', 'यस्ता', 'मुला', 'जड्या', 'दलाली', 'पुण्य', 'गौतम', 'खाली', 'बिदेसि', 'को', 'गुनगान', 'र', 'बढाइचढाइ', 'मात्रै', 'गर्छ', '।']","['B-profanity', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['0', '_', '_', '_', '_', '0', '0', '0', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']",1,0,,,
3983,simulation_non_ipv,shr,मलाइ रातो कोट लगाउने मित्र को कुरा साह्रै मन पर्यो तर यो अर्को kp को झोले जुठेभात खाने खाते को कुरा सुन्दा चै मेरो साच्चै पारो तातेर आयो हौ ।,"['मलाइ', 'रातो', 'कोट', 'लगाउने', 'मित्र', 'को', 'कुरा', 'साह्रै', 'मन', 'पर्यो', 'तर', 'यो', 'अर्को', 'kp', 'को', 'झोले', 'जुठेभात', 'खाने', 'खाते', 'को', 'कुरा', 'सुन्दा', 'चै', 'मेरो', 'साच्चै', 'पारो', 'तातेर', 'आयो', 'हौ', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '1', '1', '1', '1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']",1,0,,,
3984,simulation_non_ipv,shr,नेकपा को मुला को PHD पशुपति मा सेलाउन लगे हुन्छ तेरि मा टोक्ने हरु पढाइ को घमण्ड तर बुद्धि भने चाक मुनि रहेछ मुला को !,"['नेकपा', 'को', 'मुला', 'को', 'PHD', 'पशुपति', 'मा', 'सेलाउन', 'लगे', 'हुन्छ', 'तेरि', 'मा', 'टोक्ने', 'हरु', 'पढाइ', 'को', 'घमण्ड', 'तर', 'बुद्धि', 'भने', 'चाक', 'मुनि', 'रहेछ', 'मुला', 'को', '!']","['O', 'O', 'B-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O']","['_', '_', '0', '_', '_', '_', '_', '_', '_', '_', '0', '0', '0', '0', '_', '_', '_', '_', '1', '1', '1', '1', '1', '1', '1', '_']",1,0,,,
3985,simulation_non_ipv,shr,"यो ओली को चम्चा घोकन्ते विद्यावाला « Phd sholar ^ खाते date सोध्छ , जेहोश ओली को उखान टुक् का सब रटेछ , यस्तै गुं घोकन्ते ले धेरै पढेर हो गतिलो पढ्ने को पनि नेपाल मा इज्जत न भा को !","['यो', 'ओली', 'को', 'चम्चा', 'घोकन्ते', 'विद्यावाला', '«', 'Phd', 'sholar', '^', 'खाते', 'date', 'सोध्छ', ',', 'जेहोश', 'ओली', 'को', 'उखान', 'टुक्', 'का', 'सब', 'रटेछ', ',', 'यस्तै', 'गुं', 'घोकन्ते', 'ले', 'धेरै', 'पढेर', 'हो', 'गतिलो', 'पढ्ने', 'को', 'पनि', 'नेपाल', 'मा', 'इज्जत', 'न', 'भा', 'को', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '0', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '1', '1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']",1,0,,,
3986,simulation_non_ipv,shr,यो नेता भनाउदो कस को चेलो हो लार भायौ गाजा खाएर बो लिरहे को छ ला परशन एउ टा उतर अर कै पो दिनछ बा कै रनडि को चेलो हो ।,"['यो', 'नेता', 'भनाउदो', 'कस', 'को', 'चेलो', 'हो', 'लार', 'भायौ', 'गाजा', 'खाएर', 'बो', 'लिरहे', 'को', 'छ', 'ला', 'परशन', 'एउ', 'टा', 'उतर', 'अर', 'कै', 'पो', 'दिनछ', 'बा', 'कै', 'रनडि', 'को', 'चेलो', 'हो', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-character_assasination', 'I-character_assasination', 'I-character_assasination', 'O', 'O']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '1', '1', '1', '_', '_']",1,0,,,
3987,simulation_non_ipv,shr,"ओए मुजि पुन्य गौतम खाली बिदेसि को गुनगान र बढाइचढाइ मात्रै गर्छस , , ?","['ओए', 'मुजि', 'पुन्य', 'गौतम', 'खाली', 'बिदेसि', 'को', 'गुनगान', 'र', 'बढाइचढाइ', 'मात्रै', 'गर्छस', ',', ',', '?']","['O', 'B-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['_', '0', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']",1,0,,,
